"115","1766301051707-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","4.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"116","1766301633787-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","3.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"117","1766302226063-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","4.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"118","1766301117164-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","2.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"119","1766301683521-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","1.5l","0","0","0","0","0","0","0","0","evening","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"120","1766302331824-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"121","1766301186124-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"122","1766301728940-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"123","1766302390298-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"124","1766301223371-304433647-1",\N,"1765649478569-891341182","1765737142511-1005852192","1","2.5l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"125","1766301772561-304433647-1",\N,"1765649478569-891341182","1765737142511-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"126","1766302434019-304433647-1",\N,"1765649478569-891341182","1765737142511-1005852192","1","2.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"127","1766301263228-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:20","2025-12-21 10:39:20"
"128","1766301821846-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"129","1766302479334-105408125-1",\N,"1765649478569-891341182","1765737474297-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"130","1766301303255-748017357-1",\N,"1765649478569-891341182","1765737612501-1005852192","1","3.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"131","1766301872183-748017357-1",\N,"1765649478569-891341182","1765737612501-1005852192","1","2.5l","0","0","0","0","0","0","0","0","evening","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"132","1766302524217-748017357-1",\N,"1765649478569-891341182","1765737612501-1005852192","1","3.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"133","1766301343167-499777460-1",\N,"1765649478569-891341182","1765737750060-1005852192","1","2.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"134","1766301917858-499777460-1",\N,"1765649478569-891341182","1765737750060-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"135","1766302569382-499777460-1",\N,"1765649478569-891341182","1765737750060-1005852192","1","2.5l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"136","1766301387262-526207589-1",\N,"1765649478569-891341182","1765738482933-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"137","1766302017033-526207589-1",\N,"1765649478569-891341182","1765738482933-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"138","1766302669154-526207589-1",\N,"1765649478569-891341182","1765738482933-1005852192","1","1.5l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"139","1766301426760-674806673-1",\N,"1765649478569-891341182","1765738301735-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"140","1766301970800-674806673-1",\N,"1765649478569-891341182","1765738301735-1005852192","1","1.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"141","1766302626425-674806673-1",\N,"1765649478569-891341182","1765738301735-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"142","1766301483151-1072486652-1",\N,"1765649478569-891341182","1765765924324-181506292","1","3.00l","0","0","0","0","0","0","0",\N,"morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"143","1766302067311-1072486652-1",\N,"1765649478569-891341182","1765765924324-181506292","1","2.5l","0","0","0","0","0","0","0","0","evening","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"144","1766302711705-1072486652-1",\N,"1765649478569-891341182","1765765924324-181506292","1","3.00l","0","0","0","0","0","0","0","0","morning","active","2025-12-21 10:39:21","2025-12-21 10:39:21"
"145","1766326068421-936242801-1",\N,"1765649478569-891341182","1765907213619-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 17:17:02","2025-12-21 17:17:02"
"146","1766326124438-820205887-1",\N,"1765649478569-891341182","1765736227116-1005852192","1","2.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 17:17:02","2025-12-21 17:17:02"
"147","1766326186059-279143255-1",\N,"1765649478569-891341182","1765764384562-1005852192","1","3.00l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 17:17:02","2025-12-21 17:17:02"
"148","1766326235604-178418082-1",\N,"1765649478569-891341182","1765736803268-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 17:17:02","2025-12-21 17:17:02"
"149","1766326288789-517287950-1",\N,"1765649478569-891341182","1765737336206-1005852192","1","1.5l","0","0","0","0","0","0","0",\N,"evening","active","2025-12-21 17:17:02","2025-12-21 17:17:02"
